dG_fold,K_fold,frac_U,frac_N,frac_UC,frac_NC,frac_folded,frac_unfolded_pool,free_C,C_uM
-0.20000000000000018,1.3836032369007378,0.2771749363307133,0.3835001390949308,0.004835054745579115,0.3344898698287768,0.7179900089237077,0.2820099910762924,0.8722027340542318,1.2115276586285877
-0.20000000000000018,1.3836032369007378,0.256514708371243,0.35491458081510063,0.0055367599703125495,0.38303395084334385,0.7379485316584444,0.26205146834155557,1.0792285568084128,1.467799267622069
-0.20000000000000018,1.3836032369007378,0.23467858564901553,0.3247020507352649,0.006278403355475875,0.4343409602602437,0.7590430109955086,0.24095698900449142,1.3376600464232031,1.7782794100389228
-0.20000000000000018,1.3836032369007378,0.2121460262562704,0.29352592862380467,0.00704370055759402,0.48728434456233094,0.7808102731861356,0.21918972681386442,1.660106644911957,2.154434690031882
-0.20000000000000018,1.3836032369007378,0.18948147951567895,0.26216718839063424,0.007813480585930937,0.5405378515077558,0.80270503989839,0.19729496010160988,2.061805883588849,2.610157215682536
-0.20000000000000018,1.3836032369007378,0.16727386624724477,0.23144066278858894,0.008567741298343685,0.5927177296658226,0.8241583924544116,0.17584160754558845,2.560992189204214,3.1622776601683795
-0.20000000000000018,1.3836032369007378,0.14606740745981367,0.20209933776709718,0.00928799873976333,0.6425452560333258,0.844644593800423,0.155355406199577,3.179353594784196,3.831186849557285
-0.20000000000000018,1.3836032369007378,0.1263023289141529,0.1747523111137236,0.009959301055980006,0.6889860589161435,0.8637383700298671,0.1362616299701329,3.942643473640654,4.6415888336127775
-0.20000000000000018,1.3836032369007378,0.1082801087594435,0.14981670897152996,0.010571408825006772,0.7313317734440197,0.8811484824155497,0.11885151758445027,4.881510069634466,5.623413251903491
-0.20000000000000018,1.3836032369007378,0.09215771528692808,0.1275097131763703,0.011118990766361225,0.7692135807703404,0.8967232939467107,0.1032767060532893,6.032588119042908,6.812920690579608
-0.20000000000000018,1.3836032369007378,0.0779651551392039,0.10787284101607073,0.011601027732629865,0.8025609761120955,0.9104338171281663,0.08956618287183377,7.4398798488354565,8.254041852680182
-0.20000000000000018,1.3836032369007378,0.06563563952815281,0.09081368330720224,0.012019788142228406,0.8315308890224166,0.9223445723296189,0.07765542767038122,9.156449322835357,10.0
-0.20000000000000018,1.3836032369007378,0.05503825933054633,0.07615111376312614,0.012379718200489864,0.8564309087058376,0.9325820224689637,0.06741797753103619,11.246465959379549,12.115276586285876
-0.20000000000000018,1.3836032369007378,0.04600662637417263,0.0636549171701881,0.012686469125300309,0.8776519873303389,0.941306904500527,0.05869309549947294,13.787654219765052,14.67799267622069
-0.20000000000000018,1.3836032369007378,0.03836072606055537,0.0530760247472469,0.01294615494330683,0.8956170942488909,0.9486931189961378,0.0513068810038622,16.874230851197034,17.78279410038923
-0.20000000000000018,1.3836032369007378,0.031921841217035264,0.04416716283572138,0.013164845615308052,0.9107461503319353,0.9549133131676567,0.04508668683234332,20.620435904371583,21.54434690031882
